id,customer_id,created_by_user_id,assigned_to,file_number,docket_date,file_type,file_status,reference_dealer_id,reference_broker_id,remarks,created_at,updated_at,is_deleted,id_customer,full_name,email,mobile_1,mobile_2,address,city,state,pincode,date_of_birth,aadhar_number,pan_number,customer_type,created_by,created_at_customer,id_finance,file_id,lan_number,loan_amount,no_of_months,emi_amount,bank_id,area,fc_sc_gst_amount,gap_interest,old_loan_amount,irr_percentage,ls_amount,disbursement_amount,rto_hold_amount,total_amount,company_bank_id,id_payment_in,file_id_payment_in,payment_amount,paid_amount,remaining_amount,round_up,payment_mode,payment_date,payment_from,cheque_bank_name,branch_name,cheque_no,cheque_date,cheque_amount,utr_no,company_bank_id_payment_in,remarks_payment_in,id_payment_out,file_id_payment_out,amount,payment_mode_payment_out,payment_date_payment_out,payment_to,payee_dealer_id,payee_broker_id,bank_account_no,ifsc_code,cheque_bank_name_payment_out,branch_name_payment_out,cheque_no_payment_out,cheque_date_payment_out,cheque_amount_payment_out,utr_no_payment_out,remarks_payment_out,company_bank_id_payment_out,status,id_advances,dealer_id,broker_id,advance_date,amount_advances,payment_mode_advances,utr_cheque_number,purpose,file_id_advances,recovery_status,amount_recovered,remarks_advances,created_by_advances,created_at_advances,updated_at_advances,is_deleted_advances,deleted_at,ml_recommendation
3030,303,108,204,FN-2025-00303,1674691200.0,Used Vehicle,Draft,518,609.0,Follow up pending,1674385200.0,1674903600.0,0,303,Rohan Kulkarni,rohan.kulkarni303@autonidhimock.com,9135126580,8578100665.0,"715, Ring Road",Nagpur,Maharashtra,440001,925603200.0,439323266500,TBYRX2818J,individual,110,1674298800.0,303,3030,LAN192492,1500000,60,33034,2,Central Area,15000,2342,0,11.56,1657,1481001,0,1502342,1,873,3030,33034,33034,0,0,Missing,1679529600.0,Missing,Missing,Missing,539832.0,1675382400.0,0,Missing,1,Clear on-time,303,3030,1481001,UPI,1674777600.0,Customer,518,609,3254133368,BANK0009923,Missing,Missing,622420.0,1673308800.0,0,UTROUT1667591,Full loan disbursement,1,pending,303,518,609.0,1685664000.0,50000,imps,ADV276316,Short term vehicle modification,3030,Fully Recovered,50000,Profile performance leads to: Fully Recovered,108,1683068400.0,1688425200.0,0,0.0,High Risk / Likely Rejected
3030,303,108,204,FN-2025-00303,1674691200.0,Used Vehicle,Draft,518,609.0,Follow up pending,1674385200.0,1674903600.0,0,303,Rohan Kulkarni,rohan.kulkarni303@autonidhimock.com,9135126580,8578100665.0,"715, Ring Road",Nagpur,Maharashtra,440001,925603200.0,439323266500,TBYRX2818J,individual,110,1674298800.0,303,3030,LAN192492,1500000,60,33034,2,Central Area,15000,2342,0,11.56,1657,1481001,0,1502342,1,874,3030,33034,33034,0,0,Missing,1682121600.0,Missing,Missing,Missing,539832.0,1675382400.0,0,Missing,1,Clear on-time,303,3030,1481001,UPI,1674777600.0,Customer,518,609,3254133368,BANK0009923,Missing,Missing,622420.0,1673308800.0,0,UTROUT1667591,Full loan disbursement,1,pending,303,518,609.0,1685664000.0,50000,imps,ADV276316,Short term vehicle modification,3030,Fully Recovered,50000,Profile performance leads to: Fully Recovered,108,1683068400.0,1688425200.0,0,0.0,High Risk / Likely Rejected
3040,304,106,215,FN-2024-00304,1688342400.0,New Vehicle,Disbursed,516,615.0,Clean profile,1688198400.0,1688716800.0,0,304,Sneha Verma,sneha.verma304@autonidhimock.com,9795970088,8171947052.0,"727, Link Road",Bhopal,Madhya Pradesh,462001,353635200.0,648749099841,CMYPY4437T,individual,106,1688112000.0,304,3040,LAN864341,500000,48,13181,15,Central Area,5000,2718,100000,12.06,3898,488384,10000,502718,3,875,3040,13181,13181,0,0,Missing,1690761600.0,Missing,Missing,Missing,539832.0,1675382400.0,0,Missing,3,Clear on-time,304,3040,488384,DD,1688601600.0,Dealer,516,615,5579761918,BANK0002061,Missing,Missing,622420.0,1673308800.0,0,UTROUT6375513,Full loan disbursement,3,completed,304,516,615.0,1672617600.0,20000,cash,ADV769975,Dealer commission advance,3040,Fully Recovered,20000,Profile performance leads to: Fully Recovered,106,1672700400.0,1672866000.0,0,0.0,Likely Approved
3040,304,106,215,FN-2024-00304,1688342400.0,New Vehicle,Disbursed,516,615.0,Clean profile,1688198400.0,1688716800.0,0,304,Sneha Verma,sneha.verma304@autonidhimock.com,9795970088,8171947052.0,"727, Link Road",Bhopal,Madhya Pradesh,462001,353635200.0,648749099841,CMYPY4437T,individual,106,1688112000.0,304,3040,LAN864341,500000,48,13181,15,Central Area,5000,2718,100000,12.06,3898,488384,10000,502718,3,876,3040,13181,13181,0,0,Missing,1693353600.0,Missing,Missing,Missing,539832.0,1675382400.0,0,UTRIN8470808,3,Clear on-time,304,3040,488384,DD,1688601600.0,Dealer,516,615,5579761918,BANK0002061,Missing,Missing,622420.0,1673308800.0,0,UTROUT6375513,Full loan disbursement,3,completed,304,516,615.0,1672617600.0,20000,cash,ADV769975,Dealer commission advance,3040,Fully Recovered,20000,Profile performance leads to: Fully Recovered,106,1672700400.0,1672866000.0,0,0.0,Likely Approved
3040,304,106,215,FN-2024-00304,1688342400.0,New Vehicle,Disbursed,516,615.0,Clean profile,1688198400.0,1688716800.0,0,304,Sneha Verma,sneha.verma304@autonidhimock.com,9795970088,8171947052.0,"727, Link Road",Bhopal,Madhya Pradesh,462001,353635200.0,648749099841,CMYPY4437T,individual,106,1688112000.0,304,3040,LAN864341,500000,48,13181,15,Central Area,5000,2718,100000,12.06,3898,488384,10000,502718,3,877,3040,13181,13181,0,0,Missing,1695945600.0,Missing,Missing,Missing,539832.0,1675382400.0,0,UTRIN1788429,3,Clear on-time,304,3040,488384,DD,1688601600.0,Dealer,516,615,5579761918,BANK0002061,Missing,Missing,622420.0,1673308800.0,0,UTROUT6375513,Full loan disbursement,3,completed,304,516,615.0,1672617600.0,20000,cash,ADV769975,Dealer commission advance,3040,Fully Recovered,20000,Profile performance leads to: Fully Recovered,106,1672700400.0,1672866000.0,0,0.0,Likely Approved
3040,304,106,215,FN-2024-00304,1688342400.0,New Vehicle,Disbursed,516,615.0,Clean profile,1688198400.0,1688716800.0,0,304,Sneha Verma,sneha.verma304@autonidhimock.com,9795970088,8171947052.0,"727, Link Road",Bhopal,Madhya Pradesh,462001,353635200.0,648749099841,CMYPY4437T,individual,106,1688112000.0,304,3040,LAN864341,500000,48,13181,15,Central Area,5000,2718,100000,12.06,3898,488384,10000,502718,3,878,3040,13181,13181,0,0,Missing,1698537600.0,Missing,Missing,Missing,539832.0,1675382400.0,0,UTRIN3479789,3,Clear on-time,304,3040,488384,DD,1688601600.0,Dealer,516,615,5579761918,BANK0002061,Missing,Missing,622420.0,1673308800.0,0,UTROUT6375513,Full loan disbursement,3,completed,304,516,615.0,1672617600.0,20000,cash,ADV769975,Dealer commission advance,3040,Fully Recovered,20000,Profile performance leads to: Fully Recovered,106,1672700400.0,1672866000.0,0,0.0,Likely Approved
3050,305,109,205,FN-2024-00305,1693008000.0,Renewal,Completed,501,605.0,Clean profile,1692842400.0,1693188000.0,0,305,Ramesh Choudhary,ramesh.choudhary305@autonidhimock.com,9397582542,8578100665.0,"354, Palace Road",Jaipur,Rajasthan,302001,846028800.0,921596293010,MNVXL7031U,business,104,1692756000.0,305,3050,LAN202108,800000,48,22301,8,Pending Area,8000,1187,0,15.09,131,790682,10000,801187,2,879,3050,22301,22301,0,0,Missing,1695427200.0,Missing,Missing,Missing,539832.0,1675382400.0,0,UTRIN8096065,2,Clear on-time,305,3050,790682,UPI,1693267200.0,Other,501,605,6594194666,BANK0009354,Missing,Missing,622420.0,1673308800.0,0,UTROUT7553290,Full loan disbursement,2,pending,305,501,605.0,1691539200.0,50000,cash,ADV951848,Emergency inventory pooling,3050,Partially Recovered,30709,Profile performance leads to: Partially Recovered,109,1688932800.0,1689019200.0,0,0.0,High Risk / Likely Rejected
3050,305,109,205,FN-2024-00305,1693008000.0,Renewal,Completed,501,605.0,Clean profile,1692842400.0,1693188000.0,0,305,Ramesh Choudhary,ramesh.choudhary305@autonidhimock.com,9397582542,8578100665.0,"354, Palace Road",Jaipur,Rajasthan,302001,846028800.0,921596293010,MNVXL7031U,business,104,1692756000.0,305,3050,LAN202108,800000,48,22301,8,Pending Area,8000,1187,0,15.09,131,790682,10000,801187,2,880,3050,22301,18905,3396,0,Missing,1698019200.0,Missing,HDFC Bank,Main Branch,963096.0,1698019200.0,18905,Missing,2,Delayed/Partial,305,3050,790682,UPI,1693267200.0,Other,501,605,6594194666,BANK0009354,Missing,Missing,622420.0,1673308800.0,0,UTROUT7553290,Full loan disbursement,2,pending,305,501,605.0,1691539200.0,50000,cash,ADV951848,Emergency inventory pooling,3050,Partially Recovered,30709,Profile performance leads to: Partially Recovered,109,1688932800.0,1689019200.0,0,0.0,High Risk / Likely Rejected
3050,305,109,205,FN-2024-00305,1693008000.0,Renewal,Completed,501,605.0,Clean profile,1692842400.0,1693188000.0,0,305,Ramesh Choudhary,ramesh.choudhary305@autonidhimock.com,9397582542,8578100665.0,"354, Palace Road",Jaipur,Rajasthan,302001,846028800.0,921596293010,MNVXL7031U,business,104,1692756000.0,305,3050,LAN202108,800000,48,22301,8,Pending Area,8000,1187,0,15.09,131,790682,10000,801187,2,881,3050,22301,18068,4233,0,Missing,1700611200.0,Missing,Missing,Missing,539832.0,1675382400.0,0,UTRIN2500390,2,Delayed/Partial,305,3050,790682,UPI,1693267200.0,Other,501,605,6594194666,BANK0009354,Missing,Missing,622420.0,1673308800.0,0,UTROUT7553290,Full loan disbursement,2,pending,305,501,605.0,1691539200.0,50000,cash,ADV951848,Emergency inventory pooling,3050,Partially Recovered,30709,Profile performance leads to: Partially Recovered,109,1688932800.0,1689019200.0,0,0.0,High Risk / Likely Rejected
3050,305,109,205,FN-2024-00305,1693008000.0,Renewal,Completed,501,605.0,Clean profile,1692842400.0,1693188000.0,0,305,Ramesh Choudhary,ramesh.choudhary305@autonidhimock.com,9397582542,8578100665.0,"354, Palace Road",Jaipur,Rajasthan,302001,846028800.0,921596293010,MNVXL7031U,business,104,1692756000.0,305,3050,LAN202108,800000,48,22301,8,Pending Area,8000,1187,0,15.09,131,790682,10000,801187,2,882,3050,22301,18729,3572,0,Missing,1703203200.0,Missing,Missing,Missing,539832.0,1675382400.0,0,Missing,2,Delayed/Partial,305,3050,790682,UPI,1693267200.0,Other,501,605,6594194666,BANK0009354,Missing,Missing,622420.0,1673308800.0,0,UTROUT7553290,Full loan disbursement,2,pending,305,501,605.0,1691539200.0,50000,cash,ADV951848,Emergency inventory pooling,3050,Partially Recovered,30709,Profile performance leads to: Partially Recovered,109,1688932800.0,1689019200.0,0,0.0,High Risk / Likely Rejected
3060,306,108,214,FN-2024-00306,1691193600.0,New Vehicle,Completed,505,610.0,Requires physical verification,1691244000.0,1691848800.0,0,306,Vikram Mishra,vikram.mishra306@autonidhimock.com,9291997732,8578100665.0,"112, Link Road",Ahmedabad,Gujarat,380001,548380800.0,283534249131,DFYAK9870Y,business,106,1691157600.0,306,3060,LAN987729,1200000,48,33020,11,Rejected Area,12000,2161,0,14.38,713,1185126,0,1202161,2,883,3060,33020,3624,29396,0,Missing,1693785600.0,Missing,Missing,Missing,539832.0,1675382400.0,0,UTRIN1346743,2,Delayed/Partial,306,3060,1185126,Cheque,1691625600.0,Customer,505,610,3361923184,BANK0009282,Missing,Missing,622420.0,1673308800.0,0,UTROUT5422047,Full loan disbursement,2,pending,306,505,610.0,1672617600.0,20000,cash,ADV845103,RTO tax clearance advance,3060,Not Recovered,0,Profile performance leads to: Not Recovered,108,1672700400.0,1672866000.0,0,0.0,High Risk / Likely Rejected
3060,306,108,214,FN-2024-00306,1691193600.0,New Vehicle,Completed,505,610.0,Requires physical verification,1691244000.0,1691848800.0,0,306,Vikram Mishra,vikram.mishra306@autonidhimock.com,9291997732,8578100665.0,"112, Link Road",Ahmedabad,Gujarat,380001,548380800.0,283534249131,DFYAK9870Y,business,106,1691157600.0,306,3060,LAN987729,1200000,48,33020,11,Rejected Area,12000,2161,0,14.38,713,1185126,0,1202161,2,884,3060,33020,0,33020,0,Missing,1696377600.0,Missing,Missing,Missing,539832.0,1675382400.0,0,Missing,2,Delayed/Partial,306,3060,1185126,Cheque,1691625600.0,Customer,505,610,3361923184,BANK0009282,Missing,Missing,622420.0,1673308800.0,0,UTROUT5422047,Full loan disbursement,2,pending,306,505,610.0,1672617600.0,20000,cash,ADV845103,RTO tax clearance advance,3060,Not Recovered,0,Profile performance leads to: Not Recovered,108,1672700400.0,1672866000.0,0,0.0,High Risk / Likely Rejected
3060,306,108,214,FN-2024-00306,1691193600.0,New Vehicle,Completed,505,610.0,Requires physical verification,1691244000.0,1691848800.0,0,306,Vikram Mishra,vikram.mishra306@autonidhimock.com,9291997732,8578100665.0,"112, Link Road",Ahmedabad,Gujarat,380001,548380800.0,283534249131,DFYAK9870Y,business,106,1691157600.0,306,3060,LAN987729,1200000,48,33020,11,Rejected Area,12000,2161,0,14.38,713,1185126,0,1202161,2,885,3060,33020,0,33020,0,Missing,1698969600.0,Missing,Missing,Missing,539832.0,1675382400.0,0,Missing,2,Delayed/Partial,306,3060,1185126,Cheque,1691625600.0,Customer,505,610,3361923184,BANK0009282,Missing,Missing,622420.0,1673308800.0,0,UTROUT5422047,Full loan disbursement,2,pending,306,505,610.0,1672617600.0,20000,cash,ADV845103,RTO tax clearance advance,3060,Not Recovered,0,Profile performance leads to: Not Recovered,108,1672700400.0,1672866000.0,0,0.0,High Risk / Likely Rejected
3070,307,109,202,FN-2026-00307,1678492800.0,Renewal,Cancelled,517,611.0,Documents complete,1678438800.0,1678525200.0,0,307,Aarti Kumar,aarti.kumar307@autonidhimock.com,9413013776,8578100665.0,"893, Link Road",Rajkot,Gujarat,360001,893289600.0,650377456616,RUMRN9986L,business,110,1678352400.0,307,3070,LAN285938,500000,72,9821,9,Approved Area,5000,1499,0,12.18,4847,488654,10000,501499,2,886,3070,9821,9821,0,0,Missing,1680998400.0,Missing,Missing,Missing,539832.0,1675382400.0,0,UTRIN4274222,2,Clear on-time,307,3070,488654,DD,1678838400.0,Broker,517,0,2765338584,BANK0009603,State Bank of India,Corporate Branch,263110.0,1678838400.0,488654,Missing,Full loan disbursement,2,pending,307,517,611.0,1672617600.0,50000,upi,ADV835837,Insurance premium advance,3070,Fully Recovered,50000,Profile performance leads to: Fully Recovered,109,1672700400.0,1672866000.0,0,0.0,Likely Approved
3070,307,109,202,FN-2026-00307,1678492800.0,Renewal,Cancelled,517,611.0,Documents complete,1678438800.0,1678525200.0,0,307,Aarti Kumar,aarti.kumar307@autonidhimock.com,9413013776,8578100665.0,"893, Link Road",Rajkot,Gujarat,360001,893289600.0,650377456616,RUMRN9986L,business,110,1678352400.0,307,3070,LAN285938,500000,72,9821,9,Approved Area,5000,1499,0,12.18,4847,488654,10000,501499,2,887,3070,9821,9821,0,0,Missing,1683590400.0,Missing,Missing,Missing,539832.0,1675382400.0,0,Missing,2,Clear on-time,307,3070,488654,DD,1678838400.0,Broker,517,0,2765338584,BANK0009603,State Bank of India,Corporate Branch,263110.0,1678838400.0,488654,Missing,Full loan disbursement,2,pending,307,517,611.0,1672617600.0,50000,upi,ADV835837,Insurance premium advance,3070,Fully Recovered,50000,Profile performance leads to: Fully Recovered,109,1672700400.0,1672866000.0,0,0.0,Likely Approved
3080,308,104,212,FN-2026-00308,1683244800.0,Renewal,Disbursed,519,617.0,Clean profile,1683082800.0,1683860400.0,0,308,Amit Gupta,amit.gupta308@autonidhimock.com,9343505251,8578100665.0,"789, MG Road",Nagpur,Maharashtra,440001,367718400.0,678556598469,YQENE3873V,business,103,1682996400.0,308,3080,LAN688760,800000,36,27241,14,Central Area,8000,2957,0,13.74,55,788988,5000,802957,2,888,3080,27241,27241,0,0,Missing,1685664000.0,Missing,Missing,Missing,539832.0,1675382400.0,0,Missing,2,Clear on-time,308,3080,788988,NEFT,1683504000.0,Customer,519,617,2711946840,BANK0003472,Missing,Missing,622420.0,1673308800.0,0,UTROUT4989543,Full loan disbursement,2,completed,308,519,617.0,1672617600.0,20000,upi,ADV350838,RTO tax clearance advance,3080,Fully Recovered,20000,Profile performance leads to: Fully Recovered,104,1672700400.0,1672866000.0,0,0.0,High Risk / Likely Rejected
3080,308,104,212,FN-2026-00308,1683244800.0,Renewal,Disbursed,519,617.0,Clean profile,1683082800.0,1683860400.0,0,308,Amit Gupta,amit.gupta308@autonidhimock.com,9343505251,8578100665.0,"789, MG Road",Nagpur,Maharashtra,440001,367718400.0,678556598469,YQENE3873V,business,103,1682996400.0,308,3080,LAN688760,800000,36,27241,14,Central Area,8000,2957,0,13.74,55,788988,5000,802957,2,889,3080,27241,27241,0,0,Missing,1688256000.0,Missing,Missing,Missing,539832.0,1675382400.0,0,UTRIN5045508,2,Clear on-time,308,3080,788988,NEFT,1683504000.0,Customer,519,617,2711946840,BANK0003472,Missing,Missing,622420.0,1673308800.0,0,UTROUT4989543,Full loan disbursement,2,completed,308,519,617.0,1672617600.0,20000,upi,ADV350838,RTO tax clearance advance,3080,Fully Recovered,20000,Profile performance leads to: Fully Recovered,104,1672700400.0,1672866000.0,0,0.0,High Risk / Likely Rejected
3080,308,104,212,FN-2026-00308,1683244800.0,Renewal,Disbursed,519,617.0,Clean profile,1683082800.0,1683860400.0,0,308,Amit Gupta,amit.gupta308@autonidhimock.com,9343505251,8578100665.0,"789, MG Road",Nagpur,Maharashtra,440001,367718400.0,678556598469,YQENE3873V,business,103,1682996400.0,308,3080,LAN688760,800000,36,27241,14,Central Area,8000,2957,0,13.74,55,788988,5000,802957,2,890,3080,27241,27241,0,0,Missing,1690848000.0,Missing,Missing,Missing,539832.0,1675382400.0,0,UTRIN1175074,2,Clear on-time,308,3080,788988,NEFT,1683504000.0,Customer,519,617,2711946840,BANK0003472,Missing,Missing,622420.0,1673308800.0,0,UTROUT4989543,Full loan disbursement,2,completed,308,519,617.0,1672617600.0,20000,upi,ADV350838,RTO tax clearance advance,3080,Fully Recovered,20000,Profile performance leads to: Fully Recovered,104,1672700400.0,1672866000.0,0,0.0,High Risk / Likely Rejected
3090,309,106,209,FN-2024-00309,1693180800.0,New Vehicle,Completed,512,611.0,Documents complete,1692871200.0,1693735200.0,0,309,Anita Rao,anita.rao309@autonidhimock.com,9716891706,8578100665.0,"379, Link Road",Nagpur,Maharashtra,440001,448156800.0,156861926633,DLZND1408K,individual,103,1692784800.0,309,3090,LAN236079,300000,48,8411,9,Pending Area,3000,4141,100000,15.41,2853,290006,5000,304141,1,891,3090,8411,8411,0,0,Missing,1695427200.0,Missing,Missing,Missing,539832.0,1675382400.0,0,UTRIN3108060,1,Clear on-time,309,3090,290006,RTGS,1693267200.0,Broker,512,0,1467181597,BANK0002876,Punjab National Bank,Corporate Branch,924549.0,1693267200.0,290006,Missing,Full loan disbursement,1,pending,309,512,611.0,1691539200.0,50000,rtgs,ADV831157,Emergency inventory pooling,3090,Not Recovered,0,Profile performance leads to: Not Recovered,106,1688932800.0,1689019200.0,0,0.0,Likely Approved
3090,309,106,209,FN-2024-00309,1693180800.0,New Vehicle,Completed,512,611.0,Documents complete,1692871200.0,1693735200.0,0,309,Anita Rao,anita.rao309@autonidhimock.com,9716891706,8578100665.0,"379, Link Road",Nagpur,Maharashtra,440001,448156800.0,156861926633,DLZND1408K,individual,103,1692784800.0,309,3090,LAN236079,300000,48,8411,9,Pending Area,3000,4141,100000,15.41,2853,290006,5000,304141,1,892,3090,8411,8411,0,0,Missing,1698019200.0,Missing,Missing,Missing,539832.0,1675382400.0,0,UTRIN8957610,1,Clear on-time,309,3090,290006,RTGS,1693267200.0,Broker,512,0,1467181597,BANK0002876,Punjab National Bank,Corporate Branch,924549.0,1693267200.0,290006,Missing,Full loan disbursement,1,pending,309,512,611.0,1691539200.0,50000,rtgs,ADV831157,Emergency inventory pooling,3090,Not Recovered,0,Profile performance leads to: Not Recovered,106,1688932800.0,1689019200.0,0,0.0,Likely Approved
3100,310,104,214,FN-2026-00310,1682380800.0,New Vehicle,Draft,507,611.0,Requires physical verification,1682344800.0,1682776800.0,0,310,Priya Kumar,priya.kumar310@autonidhimock.com,9892952947,8644826299.0,"663, Station Road",Jaipur,Rajasthan,302001,828576000.0,574834098243,ICMBR2914I,individual,110,1682258400.0,310,3100,LAN243497,500000,60,11479,15,Approved Area,5000,2753,0,13.4,3408,488839,0,502753,2,893,3100,11479,11479,0,0,Missing,1684886400.0,Missing,Missing,Missing,539832.0,1675382400.0,0,Missing,2,Clear on-time,310,3100,488839,DD,1682726400.0,Customer,507,0,9968818406,BANK0009959,State Bank of India,Corporate Branch,262200.0,1682726400.0,488839,Missing,Full loan disbursement,2,pending,310,507,611.0,1693872000.0,100000,cheque,ADV196491,Bridge financing for trade-in,3100,Fully Recovered,100000,Profile performance leads to: Fully Recovered,104,1691269200.0,1688677200.0,0,0.0,Likely Approved
3100,310,104,214,FN-2026-00310,1682380800.0,New Vehicle,Draft,507,611.0,Requires physical verification,1682344800.0,1682776800.0,0,310,Priya Kumar,priya.kumar310@autonidhimock.com,9892952947,8644826299.0,"663, Station Road",Jaipur,Rajasthan,302001,828576000.0,574834098243,ICMBR2914I,individual,110,1682258400.0,310,3100,LAN243497,500000,60,11479,15,Approved Area,5000,2753,0,13.4,3408,488839,0,502753,2,894,3100,11479,11479,0,0,Missing,1687478400.0,Missing,Missing,Missing,539832.0,1675382400.0,0,UTRIN3034448,2,Clear on-time,310,3100,488839,DD,1682726400.0,Customer,507,0,9968818406,BANK0009959,State Bank of India,Corporate Branch,262200.0,1682726400.0,488839,Missing,Full loan disbursement,2,pending,310,507,611.0,1693872000.0,100000,cheque,ADV196491,Bridge financing for trade-in,3100,Fully Recovered,100000,Profile performance leads to: Fully Recovered,104,1691269200.0,1688677200.0,0,0.0,Likely Approved
3100,310,104,214,FN-2026-00310,1682380800.0,New Vehicle,Draft,507,611.0,Requires physical verification,1682344800.0,1682776800.0,0,310,Priya Kumar,priya.kumar310@autonidhimock.com,9892952947,8644826299.0,"663, Station Road",Jaipur,Rajasthan,302001,828576000.0,574834098243,ICMBR2914I,individual,110,1682258400.0,310,3100,LAN243497,500000,60,11479,15,Approved Area,5000,2753,0,13.4,3408,488839,0,502753,2,895,3100,11479,11479,0,0,Missing,1690070400.0,Missing,Missing,Missing,539832.0,1675382400.0,0,Missing,2,Clear on-time,310,3100,488839,DD,1682726400.0,Customer,507,0,9968818406,BANK0009959,State Bank of India,Corporate Branch,262200.0,1682726400.0,488839,Missing,Full loan disbursement,2,pending,310,507,611.0,1693872000.0,100000,cheque,ADV196491,Bridge financing for trade-in,3100,Fully Recovered,100000,Profile performance leads to: Fully Recovered,104,1691269200.0,1688677200.0,0,0.0,Likely Approved
3110,311,107,215,FN-2026-00311,1699574400.0,Renewal,Sanctioned,515,610.0,Clean profile,1699372800.0,1699545600.0,0,311,Sneha Singh,sneha.singh311@autonidhimock.com,9450433330,8578100665.0,"598, Ring Road",Pune,Maharashtra,411001,472176000.0,555342061369,CWRYZ7462F,individual,110,1699286400.0,311,3110,LAN910471,1200000,72,25406,8,Approved Area,12000,2144,200000,15.05,2446,1183410,0,1202144,1,896,3110,25406,25406,0,0,Missing,1701907200.0,Missing,Missing,Missing,539832.0,1675382400.0,0,UTRIN1991043,1,Clear on-time,311,3110,1183410,Cheque,1699747200.0,Dealer,515,610,8059102593,BANK0002610,Bank of Baroda,Corporate Branch,904274.0,1699747200.0,1183410,Missing,Full loan disbursement,1,pending,311,515,610.0,1672617600.0,20000,cheque,ADV510022,Bridge financing for trade-in,3110,Fully Recovered,20000,Profile performance leads to: Fully Recovered,107,1672700400.0,1672866000.0,0,0.0,High Risk / Likely Rejected
3110,311,107,215,FN-2026-00311,1699574400.0,Renewal,Sanctioned,515,610.0,Clean profile,1699372800.0,1699545600.0,0,311,Sneha Singh,sneha.singh311@autonidhimock.com,9450433330,8578100665.0,"598, Ring Road",Pune,Maharashtra,411001,472176000.0,555342061369,CWRYZ7462F,individual,110,1699286400.0,311,3110,LAN910471,1200000,72,25406,8,Approved Area,12000,2144,200000,15.05,2446,1183410,0,1202144,1,897,3110,25406,25406,0,0,Missing,1704499200.0,Missing,Missing,Missing,539832.0,1675382400.0,0,UTRIN6504438,1,Clear on-time,311,3110,1183410,Cheque,1699747200.0,Dealer,515,610,8059102593,BANK0002610,Bank of Baroda,Corporate Branch,904274.0,1699747200.0,1183410,Missing,Full loan disbursement,1,pending,311,515,610.0,1672617600.0,20000,cheque,ADV510022,Bridge financing for trade-in,3110,Fully Recovered,20000,Profile performance leads to: Fully Recovered,107,1672700400.0,1672866000.0,0,0.0,High Risk / Likely Rejected
3110,311,107,215,FN-2026-00311,1699574400.0,Renewal,Sanctioned,515,610.0,Clean profile,1699372800.0,1699545600.0,0,311,Sneha Singh,sneha.singh311@autonidhimock.com,9450433330,8578100665.0,"598, Ring Road",Pune,Maharashtra,411001,472176000.0,555342061369,CWRYZ7462F,individual,110,1699286400.0,311,3110,LAN910471,1200000,72,25406,8,Approved Area,12000,2144,200000,15.05,2446,1183410,0,1202144,1,898,3110,25406,25406,0,0,Missing,1707091200.0,Missing,Missing,Missing,539832.0,1675382400.0,0,UTRIN9427002,1,Clear on-time,311,3110,1183410,Cheque,1699747200.0,Dealer,515,610,8059102593,BANK0002610,Bank of Baroda,Corporate Branch,904274.0,1699747200.0,1183410,Missing,Full loan disbursement,1,pending,311,515,610.0,1672617600.0,20000,cheque,ADV510022,Bridge financing for trade-in,3110,Fully Recovered,20000,Profile performance leads to: Fully Recovered,107,1672700400.0,1672866000.0,0,0.0,High Risk / Likely Rejected
3120,312,105,212,FN-2026-00312,1685491200.0,New Vehicle,Completed,520,603.0,Clean profile,1685336400.0,1685941200.0,0,312,Anita Nair,anita.nair312@autonidhimock.com,9526874654,8578100665.0,"379, Palace Road",Jodhpur,Rajasthan,342001,685497600.0,119956636651,JZWCS8278T,individual,108,1685250000.0,312,3120,LAN616645,1200000,60,27346,12,Approved Area,12000,2145,100000,13.07,4434,1181421,10000,1202145,2,899,3120,27346,27346,0,0,Missing,1687910400.0,Missing,Missing,Missing,539832.0,1675382400.0,0,UTRIN5754781,2,Clear on-time,312,3120,1181421,Cheque,1685750400.0,Broker,520,603,9703978426,BANK0009002,Missing,Missing,622420.0,1673308800.0,0,UTROUT1118159,Full loan disbursement,2,pending,312,520,603.0,1672617600.0,50000,upi,ADV527826,Bridge financing for trade-in,3120,Fully Recovered,50000,Profile performance leads to: Fully Recovered,105,1701892800.0,1701979200.0,0,0.0,High Risk / Likely Rejected
3120,312,105,212,FN-2026-00312,1685491200.0,New Vehicle,Completed,520,603.0,Clean profile,1685336400.0,1685941200.0,0,312,Anita Nair,anita.nair312@autonidhimock.com,9526874654,8578100665.0,"379, Palace Road",Jodhpur,Rajasthan,342001,685497600.0,119956636651,JZWCS8278T,individual,108,1685250000.0,312,3120,LAN616645,1200000,60,27346,12,Approved Area,12000,2145,100000,13.07,4434,1181421,10000,1202145,2,900,3120,27346,27346,0,0,Missing,1690502400.0,Missing,Missing,Missing,539832.0,1675382400.0,0,UTRIN3275477,2,Clear on-time,312,3120,1181421,Cheque,1685750400.0,Broker,520,603,9703978426,BANK0009002,Missing,Missing,622420.0,1673308800.0,0,UTROUT1118159,Full loan disbursement,2,pending,312,520,603.0,1672617600.0,50000,upi,ADV527826,Bridge financing for trade-in,3120,Fully Recovered,50000,Profile performance leads to: Fully Recovered,105,1701892800.0,1701979200.0,0,0.0,High Risk / Likely Rejected
